Date,bitcoin_open,bitcoin_high,bitcoin_low,bitcoin_close,bitcoin_volume,bitcoin_log_price,industrials_Open,industrials_High,industrials_Low,industrials_Close,industrials_Adj Close,industrials_Volume,industrials_log_return,industrials_realized_volatility,min_1k_count,pessimistic_doubtful,angry,fearful_concerned,euphoric_excited,bearish,bullish,happy,sad,mistrustful,positive,annoyed_frustrated,optimistic,negative,1m_rv,1w_rv,1y_rv,2w_rv,3m_rv,6m_rv,active_count
2021-05-06,57517.08,58420.83,55283.0,56447.39,5144.233171,10.941064332902178,103.8000030517578,104.27999877929688,103.33999633789062,104.25,99.35635375976562,18276400,0.0069304466917046,0.3923725590607687,1578,237.0,125.0,336.0,578.0,265.0,705.0,198.0,47.0,48.0,2489.0,24.0,889.0,3895.0,72.1619202519066,71.4499839715942,69.221518924409,79.1077255443277,81.6728920376117,86.1904558142476,1236912
2021-05-07,56425.82,58743.85,55288.11,57381.73,4234.709544,10.957481238958865,104.0,105.5999984741211,103.62000274658205,105.3499984741211,100.40469360351562,19343000,0.0104962650873865,0.395621702881861,1581,220.0,110.0,323.0,527.0,222.0,565.0,171.0,33.0,22.0,2132.0,16.0,766.0,3368.0,71.8557733829216,67.011197446592,69.1893222188704,65.7756164751654,81.3790592418273,86.1556261277474,1188292
2021-05-10,58336.16,59603.0,53500.0,55880.72,6589.42714,10.930974698040933,105.91999816894533,106.80999755859376,105.4000015258789,105.4499969482422,100.5,16335500,0.0009487522181563,0.3930851847095014,1581,220.0,121.0,408.0,596.0,383.0,768.0,166.0,32.0,29.0,2345.0,14.0,799.0,3944.0,71.7131986248185,59.9574097496648,68.0576544632032,59.4780681375991,74.6831426016479,86.1308344201143,1312244
2021-05-11,55854.43,56972.33,54500.0,56763.7,4203.169069,10.946652315900648,104.4000015258789,104.66999816894533,102.83999633789062,103.88999938964844,99.0132293701172,25425800,-0.0149042367769922,0.4312985746329482,1581,189.0,100.0,441.0,523.0,308.0,569.0,133.0,36.0,37.0,1931.0,21.0,746.0,3410.0,73.0157873919369,58.4803505203851,68.2000745347696,62.4821380768181,74.7055217105844,86.3930926938205,1244507
2021-05-12,56763.7,58021.26,48530.0,49386.56,6367.354102,10.80743360138235,103.58000183105467,103.95999908447266,101.33000183105467,101.4000015258789,96.64012908935548,18125700,-0.0242595350022636,0.5283813275974015,1582,258.0,220.0,605.0,922.0,466.0,903.0,188.0,44.0,34.0,2816.0,42.0,886.0,5003.0,74.0445142433706,58.4321846103169,68.2746433007622,64.8346682175133,74.5874374260854,86.5277060279339,1262001
2021-05-13,49419.44,51420.72,45700.0,49694.96,9096.383633,10.813658798491833,101.45999908447266,103.79000091552734,101.4000015258789,103.3000030517578,98.4509506225586,16457900,0.0185642994630645,0.5756707372257908,1580,487.0,519.0,1164.0,1419.0,781.0,1196.0,293.0,105.0,64.0,4577.0,52.0,1443.0,10109.0,82.3805205115462,92.7517534207193,69.2971225954867,86.7173965093126,78.2555498662907,88.2108023404861,1188824
2021-05-14,49711.64,51572.0,48875.69,49880.43,4011.081904,10.81738402044647,104.0999984741211,105.0,103.73999786376952,104.7300033569336,99.81379699707033,11217700,0.0137482361700103,0.6005429546535981,1581,320.0,233.0,649.0,748.0,348.0,670.0,184.0,63.0,29.0,2802.0,18.0,1034.0,5395.0,81.833227582423,94.2753381438522,69.1416787971573,84.404771048694,78.1319713019412,88.211938384822,1069157
2021-05-17,46446.42,46648.5,42100.0,43593.39,12262.72268,10.682660812339265,104.41000366210938,104.77999877929688,103.6500015258789,104.41000366210938,99.50881958007812,11547700,-0.0030601504619376,0.599490961910758,1570,340.0,310.0,842.0,1126.0,822.0,1030.0,268.0,85.0,53.0,3529.0,40.0,1089.0,7495.0,86.2488772124376,92.4094090466509,69.753868556562,85.715417654518,79.5058569077186,89.1493016282188,958096
2021-05-18,43581.27,45872.05,42023.69,42877.75,6275.913872,10.666108322353054,104.38999938964844,104.55999755859376,102.8499984741211,102.88999938964844,98.06016540527344,11195500,-0.0146650409206943,0.6115848545826046,1567,245.0,165.0,627.0,734.0,513.0,732.0,192.0,56.0,42.0,2451.0,25.0,848.0,4883.0,81.5695210884898,94.5761064467965,69.7644971865143,85.3349357890653,79.3916204487798,88.9216757254317,855445
2021-05-19,42900.85,43601.63,30066.0,36780.43,32468.86397,10.51272118922646,101.75,102.31999969482422,100.66999816894533,102.30999755859376,97.50740051269533,16656400,-0.0056530544276229,0.5915352365689208,1566,403.0,397.0,947.0,1258.0,1433.0,1319.0,338.0,110.0,70.0,3853.0,56.0,1185.0,8877.0,91.2982367588731,108.502348844259,71.0439559096394,99.922138530027,83.2218992889575,90.9558699149095,1025222
2021-05-20,36793.39,43000.0,35000.0,40640.9,14703.03042,10.612530227676444,102.4800033569336,102.9000015258789,101.91999816894533,102.54000091552734,97.72660064697266,11635300,0.0022455792560265,0.5887644067832359,1578,144.0,78.0,297.0,433.0,357.0,457.0,106.0,31.0,26.0,1573.0,18.0,548.0,2996.0,95.8135015448371,118.775484876743,71.5017045000401,107.263188486921,83.7847433758403,91.6230142028273,943399
2021-05-21,40566.13,42297.89,33520.0,37335.16,13106.8406,10.527690788983588,103.12000274658205,103.87999725341795,102.68000030517578,103.04000091552734,98.20313262939452,13420200,0.004864295957164,0.5758228604601104,1582,137.0,99.0,285.0,367.0,368.0,495.0,91.0,21.0,18.0,1471.0,9.0,501.0,2808.0,98.8459294629743,126.010889409297,71.765992657995,112.571796380798,85.0364019670348,92.2110825816369,947763
2021-05-24,34735.35,39960.0,34426.21,38839.86,10213.18325,10.567202317867354,103.66999816894533,103.9000015258789,103.12000274658205,103.68000030517578,98.8130874633789,7097900,0.0061919643061951,0.5798875315254625,1589,130.0,90.0,293.0,400.0,360.0,524.0,91.0,24.0,19.0,1491.0,13.0,513.0,2607.0,109.067170683717,162.377896434103,73.3867919313089,132.57218600123,86.5395969950149,94.7684535217932,972307
2021-05-25,38848.36,40000.0,36486.85,38397.72,5765.34726,10.555753361813052,103.95999908447266,104.4499969482422,103.2300033569336,103.37000274658205,98.51765441894533,8574700,-0.0029944243966122,0.5717150186460399,1579,158.0,107.0,279.0,332.0,263.0,395.0,81.0,25.0,21.0,1363.0,10.0,559.0,2539.0,110.904559211955,168.680356784077,73.4592275207468,137.189794576205,87.18364293764,95.0267976918074,972843
2021-05-26,38385.87,40904.0,37859.74,39309.56,4205.612835,10.579223025272622,103.5199966430664,103.83999633789062,103.12000274658205,103.6999969482422,98.8321533203125,7615800,0.003187274655974,0.5725363356611374,1576,121.0,75.0,183.0,341.0,219.0,399.0,68.0,18.0,19.0,1226.0,15.0,418.0,2044.0,108.800023485318,148.171358398645,73.5425989127557,138.951770548217,86.4354558622732,94.0794818412243,940638
2021-05-27,39299.46,40429.47,37212.9,38503.47,4113.43821,10.558503646084551,104.63999938964844,105.3000030517578,104.54000091552734,105.12000274658205,100.18551635742188,11467400,0.0136004950575987,0.5910095206421806,1575,106.0,50.0,213.0,280.0,241.0,378.0,68.0,21.0,17.0,1147.0,5.0,438.0,2071.0,108.149589880008,136.604575153328,73.562687762891,130.800941653851,86.5075831901822,94.0096385733559,863220
2021-05-28,38578.5,38905.12,34710.23,35692.46,6167.020592,10.482694740979133,105.44000244140624,105.4499969482422,104.76000213623048,105.12000274658205,100.18551635742188,7606300,0.0,0.5850413686472061,1577,132.0,69.0,212.0,272.0,311.0,329.0,63.0,26.0,27.0,1116.0,11.0,471.0,2239.0,109.895171275266,133.942345674795,73.873246451511,132.443615031209,86.9791864469452,94.4998336047547,968617
2021-06-01,37279.89,37927.44,35699.98,36693.3,4348.754484,10.510349456068417,106.13999938964844,106.30999755859376,105.31999969482422,105.52999877929688,100.57624816894533,9456900,0.0038926802512779,0.5727164895706006,1572,108.0,35.0,172.0,293.0,243.0,358.0,61.0,15.0,13.0,1044.0,10.0,388.0,1880.0,107.829470350935,82.3454154209561,74.2114298912376,133.487462569912,85.7850349138688,94.323115859724,917350
2021-06-02,36693.3,38256.3,35933.19,37589.36,4270.103411,10.534476310608548,105.62000274658205,105.7300033569336,105.06999969482422,105.2300033569336,100.29033660888672,7547800,-0.0028467984620039,0.5712027012445576,1576,92.0,42.0,185.0,269.0,189.0,319.0,52.0,15.0,20.0,985.0,12.0,384.0,1665.0,108.776752617588,80.1666361357992,74.1320664839706,119.305106106696,85.6348162847059,94.3246292274191,1082866
2021-06-03,37585.12,39490.0,37176.06,39219.88,4058.942932,10.57693904008222,104.68000030517578,105.58999633789062,104.25,105.0,100.07112884521484,10342300,-0.0021881124961149,0.5717380395313668,1575,95.0,56.0,173.0,242.0,146.0,335.0,78.0,14.0,8.0,1036.0,4.0,376.0,1654.0,109.408914805925,82.8502924406934,74.0361317737197,112.969816306858,85.4168555934678,94.407296143114,1016677
2021-06-04,39242.94,39277.36,35576.67,36887.32,5786.186087,10.515623139537492,105.38999938964844,105.56999969482422,104.8000030517578,105.33999633789062,100.39517211914062,7118200,0.0032328291330587,0.5664964252218606,1572,119.0,116.0,206.0,364.0,262.0,383.0,81.0,29.0,16.0,1280.0,16.0,419.0,2466.0,109.486599196094,74.1707206980409,74.197147397853,108.750534648986,85.5221819935914,94.632264922581,916649
2021-06-07,35810.69,36808.3,33321.09,33582.62,4913.040225,10.421763950220445,105.54000091552734,105.55999755859376,104.33000183105467,104.61000061035156,99.69943237304688,8298700,-0.0069540241003691,0.5577676463676058,1578,138.0,82.0,301.0,369.0,244.0,465.0,54.0,21.0,16.0,1482.0,14.0,531.0,2611.0,108.174166291689,65.0640973543744,74.3185195639522,77.3407692224583,84.8561774790009,94.8265706053843,907287
2021-06-08,33567.51,34085.61,31025.0,33411.69,9044.64847,10.41666111772908,104.66999816894533,105.11000061035156,104.16000366210938,104.87999725341795,99.9567642211914,8847800,0.0025776580773779,0.55858454597416,1571,163.0,126.0,368.0,394.0,459.0,467.0,87.0,23.0,20.0,1555.0,17.0,528.0,3315.0,110.211547937191,84.4734842681148,74.9337963511337,83.9088223668703,86.5601855406169,95.7636314509939,1002115
2021-06-09,33413.19,37556.25,32423.72,37400.0,8539.587342,10.529425983402623,104.80999755859376,104.80999755859376,103.7699966430664,103.80999755859376,98.9369888305664,10967100,-0.010254531580462,0.5417054682273093,1568,184.0,111.0,325.0,567.0,325.0,501.0,108.0,30.0,19.0,1955.0,18.0,678.0,3144.0,114.285873483676,100.62808340307,75.2913163941129,90.9848788126013,86.9908497037012,96.1378528579132,815580
2021-06-10,37414.64,38446.24,35824.69,36707.54,5761.724887,10.510737462532065,104.4800033569336,104.68000030517578,103.25,103.3000030517578,98.4509506225586,10645200,-0.0049248760188662,0.4515099205315992,1572,155.0,123.0,331.0,444.0,270.0,492.0,98.0,32.0,20.0,1768.0,22.0,641.0,2854.0,118.036241634479,112.703730981396,75.6459567844599,98.9963274170474,88.1233867630848,96.6800571879051,942997
2021-06-11,36724.97,37680.65,35958.49,37341.11,3741.230516,10.527850143488374,103.6999969482422,104.0199966430664,102.97000122070312,103.51000213623048,98.6510772705078,10113500,0.0020308413653102,0.3870426536020618,1567,137.0,98.0,353.0,390.0,279.0,387.0,77.0,17.0,18.0,1436.0,9.0,566.0,2684.0,117.604741037849,108.420280559127,75.5923078349656,92.8794331219372,88.0284632880603,96.6339203654819,887269
2021-06-14,39035.52,41050.0,38758.4,40532.79,6281.280597,10.609866555150989,103.41000366210938,103.5500030517578,102.47000122070312,103.04000091552734,98.20313262939452,11312100,-0.0045509757923642,0.3508308598352886,1567,114.0,81.0,302.0,347.0,233.0,526.0,78.0,17.0,23.0,1389.0,9.0,420.0,2137.0,117.525271672148,126.537007441576,76.2237385322227,101.626077617333,89.5754856198949,97.6002568622747,950559
2021-06-15,40544.19,41341.57,39526.47,40171.47,4078.801974,10.600912321157256,103.19000244140624,103.6999969482422,102.7699966430664,103.4800033569336,98.62248229980467,8948600,0.0042611185170295,0.3528146921583589,1565,99.0,50.0,255.0,345.0,206.0,474.0,62.0,15.0,19.0,1356.0,7.0,467.0,1975.0,117.40212628301,97.2218117413658,76.1998649195952,100.282127055322,89.1517857812161,97.6313734191285,982683
2021-06-16,40166.93,40506.59,38095.41,38353.99,4008.512964,10.554613843104429,103.37999725341795,103.5,102.18000030517578,102.5,97.68848419189452,13977900,-0.0095155911797748,0.3235890852108999,1565,115.0,57.0,260.0,329.0,206.0,365.0,54.0,16.0,19.0,1200.0,4.0,465.0,2165.0,117.142329736078,93.3431529580812,76.2103352325468,100.384114055804,88.6840446107066,97.5243966254515,951330
2021-06-17,38361.38,39553.05,37350.0,38097.68,3569.252616,10.547908666872324,102.44000244140624,102.6999969482422,99.97000122070312,100.91999816894533,96.18264770507812,20842900,-0.0155346929492319,0.3714154323595641,1563,134.0,61.0,212.0,279.0,194.0,320.0,55.0,16.0,22.0,1076.0,7.0,406.0,2016.0,114.47161967157,83.4529338796248,76.2538543239351,99.8000125825153,88.6153059433235,96.1399160300732,864257
2021-06-18,38110.25,38208.68,35143.68,35840.0,4240.404867,10.486819867088869,99.7300033569336,100.45999908447266,99.48999786376952,99.61000061035156,94.93414306640624,21546100,-0.0130655383447439,0.4052783050396473,1562,121.0,46.0,234.0,282.0,279.0,321.0,75.0,16.0,17.0,1035.0,8.0,380.0,2077.0,115.021173496414,89.7283437946297,76.4038044143017,99.513176213271,88.4006460479322,96.2667563899146,816930
2021-06-21,35598.66,35763.8,31238.69,31634.16,8580.06222,10.361992828359792,100.0999984741211,101.61000061035156,100.01000213623048,101.4800033569336,97.022216796875,15499900,0.0185992005263493,0.4641270437369596,1556,161.0,93.0,317.0,336.0,558.0,491.0,72.0,22.0,20.0,1336.0,10.0,446.0,2862.0,102.801681347416,57.1071639747793,76.905608719876,105.350189758057,89.429292898325,96.853574642944,823420
2021-06-22,31628.83,33315.85,28600.0,32545.26,9778.516945,10.39038701491297,101.5199966430664,101.97000122070312,100.9000015258789,101.58999633789062,97.12735748291016,10646400,0.0010833012446846,0.4577262269069693,1553,135.0,67.0,249.0,318.0,514.0,534.0,87.0,34.0,8.0,1347.0,6.0,445.0,2607.0,101.393779092455,55.7049249212374,77.1037168785775,98.5487024848109,89.8723138844626,97.0521974830874,774368
2021-06-23,32547.57,35000.0,31670.89,33652.28,5855.581294,10.423836089092523,101.79000091552734,102.06999969482422,101.33000183105467,101.36000061035156,96.90747833251952,9136300,-0.0022665270210158,0.4570616348571279,1563,111.0,55.0,270.0,290.0,283.0,404.0,69.0,32.0,13.0,1177.0,8.0,389.0,2165.0,99.0032165722834,83.7519646046421,77.3345625817226,96.518042578862,90.6215999802248,97.3976620066282,853826
2021-06-24,33693.99,35289.0,32314.37,34649.32,4725.827185,10.453033379605856,101.95999908447266,102.30999755859376,101.41999816894533,102.1500015258789,97.6627960205078,11687400,0.0077637941667552,0.4656844820604272,1566,99.0,48.0,259.0,275.0,208.0,334.0,69.0,19.0,16.0,1070.0,9.0,369.0,1939.0,93.3294909486912,87.826978117724,77.3616379233616,89.0087625077967,90.7175700959593,97.4628933803888,859113
2021-06-25,34652.68,35517.22,31271.02,31597.75,5099.263534,10.360841194508335,102.2300033569336,102.72000122070312,102.06999969482422,102.3499984741211,97.85398864746094,13039300,0.0019559609975967,0.4337084628826435,1565,122.0,76.0,249.0,325.0,262.0,342.0,71.0,33.0,10.0,1246.0,10.0,459.0,2296.0,93.4329336558853,95.3417556614317,77.5260248196539,93.6338920943391,90.7427452431548,97.7268740944268,864243
2021-06-28,34716.02,35357.13,33878.23,34487.11,3369.993717,10.448340910016512,102.30999755859376,102.38999938964844,101.3499984741211,101.80999755859376,97.33770751953124,11997600,-0.0052899900597775,0.4388003757925012,1559,113.0,57.0,291.0,295.0,234.0,415.0,70.0,16.0,14.0,1213.0,6.0,466.0,2081.0,95.007911342035,104.7274174953,78.0795627521139,89.3015421905157,92.1295420067474,97.7681404161938,787767
2021-06-29,34494.42,36623.79,34240.0,35907.93,3179.50784,10.488713441448366,102.13999938964844,102.56999969482422,101.51000213623048,101.61000061035156,97.14649963378906,11134200,-0.001966345634484,0.4367538596110713,1558,104.0,49.0,238.0,312.0,190.0,393.0,67.0,34.0,17.0,1195.0,11.0,436.0,2006.0,94.745622522331,96.9626475331544,78.1550254659375,91.1942827138785,92.2972508355771,97.8746310014192,800649
2021-06-30,35900.05,36099.82,34049.36,35037.23,3381.045395,10.464166489414096,101.52999877929688,102.58999633789062,101.51000213623048,102.4000015258789,97.90180206298828,13677200,0.0077447660019727,0.4460828941616191,1553,120.0,56.0,227.0,297.0,156.0,312.0,65.0,13.0,24.0,1117.0,6.0,444.0,2089.0,94.3690650150289,92.5662666685548,78.2399211584583,91.9741994538426,92.2913449543026,97.7049101141543,775112
2021-07-01,35059.71,35071.34,32700.88,33564.21,3118.763259,10.421215599673998,103.0,103.19000244140624,102.58999633789062,103.12999725341795,98.59972381591795,13858600,0.0071035741891769,0.4541376254230946,1554,106.0,54.0,190.0,215.0,187.0,301.0,63.0,20.0,25.0,1118.0,7.0,441.0,1874.0,95.1925982262207,93.6696355142343,78.3369738964078,92.6110427076126,92.8780597867746,98.0024024962415,831216
2021-07-02,33537.11,33981.51,32700.05,33811.56,2086.838816,10.428558034832712,103.1500015258789,103.47000122070312,102.6999969482422,103.29000091552734,98.75270080566406,9911600,0.0015502731864556,0.4527287357601375,1554,120.0,45.0,181.0,242.0,182.0,268.0,54.0,11.0,17.0,1018.0,10.0,421.0,1813.0,94.6971053794199,84.6372175099486,78.3621240900493,91.1594801340953,92.8991349974828,97.649721207596,809796
2021-07-06,33730.76,35100.49,33510.58,34244.09,2386.505117,10.441269274056562,103.0500030517578,103.19000244140624,101.18000030517578,102.3000030517578,97.8061981201172,11564100,-0.0096308720931661,0.4604470625942261,1548,86.0,45.0,235.0,265.0,170.0,331.0,62.0,17.0,17.0,1045.0,7.0,361.0,1720.0,93.8742421339152,57.3339977212677,78.5431941998637,82.0288377037971,93.5867933248379,95.6224956007439,838259
2021-07-07,34231.95,35059.02,33800.0,33882.47,1540.042448,10.430653050476955,102.06999969482422,103.47000122070312,101.97000122070312,103.31999969482422,98.7813720703125,14971800,0.0099212624849096,0.4760080061445036,1553,103.0,40.0,202.0,244.0,127.0,262.0,52.0,17.0,18.0,982.0,7.0,429.0,1616.0,93.7731005398776,53.6420827542406,78.5441706671173,75.8855720014003,93.5586019248743,94.8182891379966,812872
2021-07-08,33858.33,33943.02,32101.0,32898.79,2945.854925,10.40119115796163,101.69000244140624,102.52999877929688,101.02999877929688,101.87999725341795,97.40463256835938,17419300,-0.0140353421216801,0.4910839151210973,1554,122.0,47.0,177.0,287.0,219.0,274.0,55.0,14.0,16.0,984.0,5.0,390.0,1756.0,89.775445235175,59.4460048893,78.7281811263654,78.4977699654092,93.8884472160133,94.7853901469907,800764
2021-07-09,32892.94,34115.44,32285.73,33826.43,1636.57507,10.428997728568133,102.97000122070312,103.6500015258789,102.87000274658205,103.48999786376952,98.94390106201172,13341900,0.015679345885915,0.5256830229220105,1555,107.0,43.0,204.0,310.0,212.0,298.0,63.0,17.0,17.0,1105.0,6.0,422.0,1873.0,86.0351473296904,59.43019481516,78.7373512100311,73.12714668709,93.8505913534365,94.734345766074,841432
2021-07-12,34266.84,34677.0,32660.0,33105.0,1879.537335,10.407439607358947,102.97000122070312,103.75,102.5999984741211,103.62999725341795,99.0777587890625,10846500,0.0013518676542112,0.5253360879516943,1559,82.0,52.0,202.0,238.0,147.0,283.0,48.0,25.0,7.0,1001.0,5.0,376.0,1657.0,81.3475957041542,49.0794201746382,78.7847350264186,56.736365044399,93.7684220465981,91.8787933075847,821406
2021-07-13,33091.53,33340.0,32190.0,32728.0,1870.574033,10.395986259609234,103.41000366210938,103.5,102.58000183105467,102.62999725341795,98.12171173095705,14881700,-0.0096965757967479,0.5362994037080492,1561,95.0,52.0,200.0,278.0,198.0,269.0,57.0,14.0,14.0,1001.0,13.0,324.0,1608.0,80.6044299794315,50.8443509891143,78.8427292576363,54.1824655525497,93.4549575773311,91.7247440672892,812750
2021-07-14,32737.56,33111.72,31589.35,32823.55,2753.098061,10.39890152454718,102.88999938964844,103.29000091552734,102.26000213623048,102.62000274658205,98.11213684082033,10140000,-9.738861723640468e-05,0.5336065311289688,1559,97.0,56.0,225.0,265.0,208.0,325.0,71.0,16.0,18.0,1099.0,14.0,398.0,1810.0,73.391526937485,50.5187827224579,78.8737686164194,52.5673334252866,93.2189436691197,90.4840773663138,819548
2021-07-15,32818.68,33179.0,31121.57,31848.65,2470.213036,10.368750273916746,102.04000091552734,103.23999786376952,101.98999786376952,102.81999969482422,98.30335235595705,11071600,0.0019470113808939,0.5205406876370702,1559,84.0,44.0,175.0,253.0,238.0,268.0,55.0,15.0,19.0,998.0,6.0,379.0,1681.0,73.3663619122349,42.8838121128812,78.9284898732105,51.8184306342777,93.3166942021466,90.1535868169311,833325
2021-07-16,31885.7,32264.53,31012.93,31388.17,1912.468667,10.354186349315276,103.16999816894533,103.19000244140624,101.77999877929688,101.91000366210938,97.4333267211914,17307200,-0.0088897768839579,0.4951727873917059,1563,99.0,50.0,209.0,241.0,209.0,361.0,49.0,11.0,12.0,1069.0,12.0,430.0,1759.0,73.2919876311858,42.2695394954314,78.9543852567888,51.8191774634794,93.3205129398098,90.0277679584232,764274
2021-07-19,31794.49,31881.71,30400.0,30829.29,2506.277441,10.336220491098308,100.27999877929688,100.48999786376952,98.7699966430664,99.77999877929688,95.39688873291016,23792700,-0.0211223565763969,0.5375182244141512,1573,95.0,40.0,183.0,225.0,245.0,375.0,50.0,13.0,18.0,988.0,6.0,354.0,1694.0,70.8933624959336,34.8876916195323,79.001932197913,43.4985238376156,91.5598861164188,89.7412777958346,843756
2021-07-20,30822.08,31068.62,29296.39,29786.58,3413.242065,10.30181323549151,100.08000183105467,102.6999969482422,99.94000244140624,102.56999969482422,98.0643310546875,20937100,0.0275777391450819,0.5956072242494278,1573,108.0,56.0,216.0,279.0,414.0,456.0,68.0,18.0,18.0,1060.0,10.0,373.0,2001.0,71.7215990832051,41.3078010278533,79.1568674513634,46.9809647015721,91.7828901360898,89.68564116247,823987
2021-07-21,29792.99,32875.42,29500.0,32138.45,4842.163997,10.377808411619544,102.94000244140624,103.9000015258789,102.9000015258789,103.5500030517578,99.00127410888672,14449600,0.0095091279689105,0.6073856199435352,1570,94.0,57.0,218.0,298.0,236.0,429.0,70.0,16.0,22.0,1146.0,8.0,387.0,1896.0,71.4527789710332,60.5353616784431,79.3242399455116,55.8207759428566,92.4998462334511,89.4675909769888,811197
2021-07-22,32115.82,32609.83,31703.15,32300.88,2392.469481,10.382849753421665,103.73999786376952,103.75,103.01000213623048,103.16999816894533,98.6379623413086,6318700,-0.0036765219485905,0.6084797840101104,1570,80.0,46.0,169.0,213.0,172.0,377.0,66.0,18.0,16.0,1045.0,6.0,365.0,1633.0,70.2002092275896,64.4272885192777,79.3983608953933,54.8208548409827,92.7193931580798,88.863062792305,802115
2021-07-23,32306.98,33684.17,32000.0,33684.17,1976.384218,10.42478327304369,103.54000091552734,103.80999755859376,103.0999984741211,103.61000061035156,99.0586395263672,8055800,0.0042557607901692,0.6029540050080483,1570,80.0,40.0,162.0,203.0,170.0,358.0,48.0,14.0,14.0,1060.0,10.0,388.0,1595.0,66.6215997403326,63.1016356550253,79.3947762428944,54.4512153152224,91.4820662341484,88.6579139957407,796273
2021-07-26,35438.93,40581.3,35282.7,37291.24,8840.39875,10.526513725502811,103.33000183105467,103.91000366210938,102.88999938964844,103.55999755859376,99.01083374023438,7488800,-0.0004827248459795,0.602480825881021,1563,95.0,65.0,213.0,330.0,257.0,721.0,84.0,14.0,13.0,1484.0,5.0,412.0,1855.0,70.1819582297172,89.712983265164,80.1999707872635,78.236139392018,93.6198656031703,89.7882419766648,938934
2021-07-27,37271.44,39539.5,36386.19,39475.41,5896.667156,10.583433225390362,102.9000015258789,103.54000091552734,102.4000015258789,102.98999786376952,98.46588134765624,12402200,-0.005519255912942,0.6028072520776746,1554,73.0,49.0,145.0,175.0,170.0,398.0,54.0,17.0,7.0,1027.0,4.0,334.0,1483.0,69.2747671764126,81.0310168285282,80.0511042104997,78.4410275543033,93.5392125035898,89.7661550509501,913236
2021-07-28,39446.94,40927.53,38786.8,40036.32,3943.478004,10.59754232111344,103.31999969482422,103.5500030517578,102.20999908447266,102.75,98.23643493652344,11996500,-0.0023330220192505,0.6030148129030966,1561,103.0,53.0,190.0,267.0,185.0,523.0,96.0,14.0,12.0,1286.0,2.0,358.0,1667.0,70.4853483327699,79.3124370928915,80.0080955123405,80.6476620294653,94.3185802147841,89.8744996199375,858727
2021-07-29,40024.8,40662.8,39239.95,40037.51,2306.038386,10.597572043683227,103.5500030517578,103.86000061035156,102.9800033569336,103.55999755859376,99.01083374023438,9767700,0.0078522779321925,0.6032355130392435,1567,91.0,49.0,180.0,267.0,126.0,437.0,55.0,15.0,15.0,1146.0,8.0,382.0,1637.0,69.5749443425662,81.229028134718,79.9980638723853,78.9553154438537,94.2720365450309,88.6295980735845,883068
2021-07-30,40045.21,42335.5,38331.37,42234.89,3651.71579,10.651001935683244,103.04000091552734,103.58000183105467,102.86000061035156,103.36000061035156,98.8196258544922,12824400,-0.0019330853691412,0.5970554332150304,1560,76.0,57.0,193.0,269.0,172.0,481.0,76.0,17.0,13.0,1186.0,9.0,337.0,1599.0,68.8779822002413,85.2803926514771,80.0218189710552,78.7691171658282,93.9319599627355,88.3462837344987,850131
2021-08-02,39875.2,40459.31,38687.62,39165.55,2407.96527,10.575552812853507,103.76000213623048,104.62999725341795,102.55999755859376,102.6500015258789,98.14080810546876,15925500,-0.0068928876095828,0.6030229051616683,1558,76.0,51.0,178.0,240.0,136.0,384.0,62.0,10.0,10.0,1081.0,5.0,349.0,1508.0,70.284961458105,72.8005642832766,80.14308193858,84.9657455604883,93.8144993455964,88.6616239062021,909833
2021-08-03,39157.52,39792.83,37639.0,38177.07,3279.644937,10.549990352585333,102.8499984741211,104.04000091552734,101.97000122070312,103.98999786376952,99.42195129394533,14814100,0.0129695617996752,0.61287518523194,1561,91.0,51.0,140.0,208.0,144.0,403.0,42.0,14.0,9.0,980.0,9.0,310.0,1382.0,70.637118323317,72.7670576980383,80.1496130499422,82.2582778440448,93.8254170231728,88.4432215120034,823250
2021-08-04,38173.75,39973.94,37481.0,39741.12,4080.835359,10.590141698899409,103.27999877929688,103.80999755859376,102.55999755859376,102.58000183105467,98.07389831542967,16180900,-0.0136517203183492,0.6241610629214834,1559,73.0,35.0,152.0,217.0,100.0,347.0,53.0,12.0,8.0,969.0,8.0,357.0,1393.0,70.6592736081587,61.5969257417212,80.1796913376862,80.3535587961534,93.5720388218303,88.3936813573664,847181
2021-08-05,39742.77,41401.96,37300.0,40894.67,5804.407069,10.618755015690374,103.0,103.41000366210938,102.66999816894533,103.05999755859376,98.53280639648438,12561500,0.0046683193997658,0.601467087982725,1559,77.0,28.0,133.0,219.0,114.0,340.0,51.0,10.0,9.0,978.0,9.0,367.0,1413.0,69.7161748791411,64.7176364070506,80.1764095241433,79.6887379356953,93.4535477443077,88.4404510580429,846775
2021-08-06,40893.77,43381.0,39879.47,42856.59,2937.384839,10.665614704499818,103.4800033569336,103.9800033569336,103.3499984741211,103.54000091552734,98.99172973632812,8677100,0.0046467011051083,0.5711048231245973,1557,73.0,33.0,146.0,222.0,111.0,417.0,63.0,17.0,14.0,1072.0,5.0,374.0,1451.0,71.2997067457341,71.8461523086751,80.2809371922607,81.6887670675839,93.8199667999201,88.3543660075042,898784
